t,code,sum_assured_pp,pol_term,premium_pp,duration,surr_val_pp,acq_exp_per_pol,acq_perc_prem,age,claim_pp,lapse_rate,coc_rate,comm_rate,disc_rate,maint_exp_per_pol,maint_perc_prem,prem_tax_rate,ra_perc_av,ra_rate,ra_perc_prem,acq_exp_pp,mort_rate,comm_pp,maint_exp_pp,prem_tax_pp,pols_if,AV_if,SA_if,be_acq_exp,be_claim,be_comm,be_maint_exp,be_prem_tax,be_premium,be_surr_val,pv_pol_if,ra,new_dac,pv_acq_exp,pv_premium,pv_surr_ben,pv_maint_exp,pv_comm,pv_claim,pv_prem_tax,coc_ra,pv_cf,dac_alloc_fact,dac_unwind,pv_coc_ra,dac_alloc,pv_cf_unwind,csm,csm_alloc,csm_unwind,k_factor
57,A,100000.0,55.0,2000.0,57.0,0.0,0.0,0.0,91.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.501478080813001e-05,0.0,5.501478080813001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.71496542754997
58,A,100000.0,55.0,2000.0,58.0,0.0,0.0,0.0,92.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.501478080813001e-05,0.0,5.501478080813001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.71496542754997
59,A,100000.0,55.0,2000.0,59.0,0.0,0.0,0.0,93.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.501478080813001e-05,0.0,5.501478080813001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.71496542754997
60,A,100000.0,55.0,2000.0,60.0,0.0,0.0,0.0,94.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.501478080813001e-05,0.0,5.501478080813001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.71496542754997
0,B,200000.0,110.0,4000.0,0.0,0.0,0.0,0.0,68.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.001,0.12,0.0,0.0,0.0,0.0,0.0,2.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.613050372199446,0.0,0.0,0.0,31226.07529334814,13017.383034260349,0.0,3676.0904615384616,9696.625309633153,0.0,0.0,-4835.976487916181,0.0,0.0,0.0,0.0,0.0,0.0,233.42993085509994,0.0,233.42993085509994
1,B,200000.0,110.0,4000.0,2.0,0.0,200.0,0.0,70.0,200000.0,0.24,0.12,1.5,0.08,70.0,0.1,0.07,0.04,0.001,0.12,200.0,0.00246,3000.0,270.0,140.0,1.7578352000000002,0.0,175783.52000000002,200.0,246.0,3000.0,270.0,140.0,4000.0,0.0,13.613050372199446,340.0,3200.0,200.0,31226.07529334814,13017.383034260349,1631.3037646674072,3676.0904615384616,9696.625309633153,1092.9126352671851,20.4,-1911.7600879815873,470.13709822671865,128.0,322.9133844268327,413.21177004439187,-60.87040351926349,1588.8467035547546,205.16567459533042,63.55386814219019,233.42993085509994
2,B,200000.0,110.0,4000.0,4.0,58.0,0.0,0.0,72.0,200000.0,0.2,0.12,0.4,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.00362,800.0,200.0,140.0,1.5791881664592,45.7964568273168,157918.81664592001,0.0,318.1681712,703.13408,175.78352,123.04846400000001,3515.6704000000004,5.0977220800000005,12.399737187087423,298.83198400000003,703.13408,0.0,28315.11830508207,13538.078355630763,1415.7559152541035,703.13408,9838.490322018479,991.0291406778724,17.92991904,-1828.6304915008513,583.5482245096555,28.125363200000002,315.42991980390605,460.76622535196225,27.402953779965966,1447.2348971016145,184.31489225188156,57.889395884064584,233.42993085509994
3,B,200000.0,110.0,4000.0,6.0,3384.0,0.0,0.0,74.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.00478,0.0,200.0,140.0,1.4493807942020536,2452.3523037898744,144938.07942020535,0.0,377.4259717837489,0.0,157.91881664592,110.543171652144,3158.3763329184,213.7589102119173,11.31653850811172,269.3779174346103,0.0,0.0,25791.425821285353,14074.503767775996,1289.5712910642676,0.0,9913.861763699217,902.6999037449874,16.162675046076618,389.21090499911224,583.5482245096555,0.0,310.1171975560623,422.8917945475014,131.16500998477792,1320.8094007337975,169.1644292866476,52.8323760293519,233.42993085509994
4,B,200000.0,110.0,4000.0,8.0,6772.0,0.0,0.0,76.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.0057,0.0,200.0,140.0,1.3296300542234916,4502.127363600743,132963.00542234915,0.0,413.07352634758524,0.0,144.93807942020536,101.45665559414375,2898.761588404107,392.60826953345224,10.319819254234135,295.44178109014655,0.0,0.0,23538.37146790163,14423.725008275118,1176.9185733950815,0.0,9932.990262463438,823.8430013765571,17.72650686540879,2819.1053776085646,583.5482245096555,0.0,306.3592104122282,387.9516286983977,218.85888923993292,1204.4773474765018,155.1877258101262,48.17909389906007,233.42993085509994
5,B,200000.0,110.0,4000.0,10.0,10270.0,0.0,0.0,78.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.00648,0.0,200.0,140.0,1.2192962886199827,6261.086442063612,121929.62886199828,0.0,430.80013756841123,0.0,132.96300542234917,93.0741037956444,2659.260108446983,546.2120262750103,9.40298197018001,316.0796564900084,0.0,0.0,21465.194274677426,14608.065739072672,1073.2597137338712,0.0,9917.23634661439,751.28179961371,18.964779389400505,4884.649324357215,583.5482245096555,0.0,300.88707196330853,355.7590921877017,292.7148929434482,1097.4687155654356,142.31012417222126,43.898748622617425,233.42993085509994
6,B,200000.0,110.0,4000.0,12.0,13822.0,0.0,0.0,80.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.00722,0.0,200.0,140.0,1.1177030586966195,7724.445838652337,111770.30586966194,0.0,440.1659601918138,0.0,121.92962886199827,85.35074020339879,2438.5925772399655,674.1245320522161,8.559804960367227,332.5020979066693,0.0,0.0,19558.17153287966,14646.176342360568,977.9085766439828,0.0,9883.125662910556,684.5360036507882,19.950125874400157,6633.575052686236,583.5482245096555,0.0,293.9577754524404,326.11681771571176,354.5954904344321,999.0573400158316,130.45267385404279,39.96229360063327,233.42993085509994
7,B,200000.0,110.0,4000.0,14.0,17408.0,0.0,0.0,82.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.00796,0.0,200.0,140.0,1.0241942324811664,8914.586599516071,102419.42324811664,0.0,444.84581736125455,0.0,111.77030586966194,78.23921410876336,2235.406117393239,778.27899383163,7.784494100085297,344.49843675147207,0.0,0.0,17804.362113865285,14557.898864002775,890.218105693264,0.0,9838.284729235163,623.152673985285,20.669906205088324,8105.1922590512,583.5482245096555,0.0,285.76596059613786,298.83336295870697,406.0235542586405,908.5669597624221,119.53879443513542,36.342678390496886,233.42993085509994
8,B,200000.0,110.0,4000.0,16.0,21090.0,0.0,0.0,84.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.00868,0.0,200.0,140.0,0.9381692911512224,9892.99517518964,93816.92911512224,0.0,444.5002968968262,0.0,102.41942324811663,71.69359627368165,2048.388464962333,864.010254521112,7.071679631607544,352.40475151211973,0.0,0.0,16191.714236330927,14361.935824731256,809.5857118165461,0.0,9786.970301043317,566.7099982715825,21.144285090727184,9333.487599531776,583.5482245096555,0.0,276.5266928148951,273.73351207038894,448.31052179889235,825.3708437177836,109.49839638190399,33.01483374871135,233.42993085509994
9,B,200000.0,110.0,4000.0,18.0,24860.0,0.0,0.0,86.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.00954,0.0,200.0,140.0,0.8589986857418366,10677.35366377103,85899.86857418365,0.0,447.5067518791331,0.0,93.81692911512224,65.67185038058557,1876.3385823024448,932.9155431207755,6.416377525720623,357.3486829995006,0.0,0.0,14709.058802223339,14072.403003199395,735.4529401111666,0.0,9733.948816188224,514.8170580778169,21.440920979970038,10347.563015353266,583.5482245096555,0.0,266.4434754367638,250.63357896038812,482.5765127264001,748.887281084591,100.25800190866931,29.95549124338364,233.42993085509994
10,B,200000.0,110.0,4000.0,20.0,28714.0,0.0,0.0,88.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.0107,0.0,200.0,140.0,0.7860507993512683,11285.33132628616,78605.07993512684,0.0,459.5642968718825,0.0,85.89986857418366,60.12990800192856,1717.997371483673,986.6115304956438,5.814033941007612,359.57684985153276,0.0,0.0,13346.029028717729,13702.383580206595,667.3014514358863,0.0,9675.80001695662,467.1110160051206,21.574610991091966,11166.567035886494,583.5482245096555,0.0,255.66029347426434,229.34927416791405,509.5413852317621,678.5847704193054,91.7438918705813,27.143390816772218,233.42993085509994
11,B,200000.0,110.0,4000.0,22.0,32472.0,0.0,0.0,90.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.0123,0.0,200.0,140.0,0.7187192599804374,11669.125905042381,71871.92599804373,0.0,483.42124160103003,0.0,78.60507993512684,55.02355595458878,1572.1015987025366,1020.9856622613754,5.260544499296648,359.3352624154388,0.0,0.0,12093.15292352342,13263.867392919215,604.6576461761708,0.0,9603.267720763004,423.2603523233197,21.56011574492633,11801.900188658292,583.5482245096555,0.0,244.31209422214295,209.70367404123886,529.6149260588445,613.9842693654964,83.88529358073104,24.559370774619858,233.42993085509994
12,B,200000.0,110.0,4000.0,24.0,36290.0,0.0,0.0,92.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.01412,0.0,200.0,140.0,0.6565534938445775,11913.163145809858,65655.34938445775,0.0,507.4157975461888,0.0,71.87192599804374,50.31034819863062,1437.4385199608748,1043.292877787603,4.752247019288077,355.564792297522,0.0,0.0,10941.893377813718,12773.43642637461,547.0946688906859,0.0,9503.977187992494,382.96626822348014,21.333887537851318,12265.58117366755,583.5482245096555,0.0,232.52446224610236,191.5653128143071,543.23349677727,554.6583465593852,76.629618335407,22.18633386237541,233.42993085509994
13,B,200000.0,110.0,4000.0,26.0,40174.0,0.0,0.0,94.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.01632,0.0,200.0,140.0,0.5991003359480214,12034.128448187905,59910.03359480214,0.0,535.7476509771752,0.0,65.65534938445775,45.95874456912043,1313.106987689155,1055.0552024684823,4.285783406215022,349.8773568697753,0.0,0.0,9884.633052166957,12241.081005641992,494.2316526083479,0.0,9376.720477966004,345.9621568258435,20.99264141218652,12573.362240875229,583.5482245096555,0.0,220.49155319809515,174.80196867280299,550.9942053844321,500.21506208635356,69.92397499780688,20.008602483454144,233.42993085509994
14,B,200000.0,110.0,4000.0,28.0,44124.0,0.0,0.0,96.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.0186,0.0,200.0,140.0,0.5460464065978083,12046.875822360847,54604.64065978083,0.0,557.1633124316598,0.0,59.91003359480214,41.93702351636149,1198.2006718960426,1057.3881289348199,3.8581144065156012,342.5296260749217,0.0,0.0,8914.387107056915,11675.66904339919,445.71935535284575,0.0,9216.04164610747,312.003548746992,20.5517775644953,12735.046486549581,583.5482245096555,0.0,208.31857391383244,159.32220553501423,553.2560040533783,450.29968957200083,63.73178746790109,18.011987582880035,233.42993085509994
15,B,200000.0,110.0,4000.0,30.0,48142.0,0.0,0.0,98.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.02098,0.0,200.0,140.0,0.4970929094091896,11965.523422388604,49709.29094091896,0.0,572.8026805211009,0.0,54.604640659780834,38.22324846184658,1092.0928131956166,1051.5106442572676,3.466392576178417,333.76540556884436,0.0,0.0,8024.833892567307,11085.307676200338,401.2416946283654,0.0,9027.51999952011,280.86918623985576,20.02592433413066,12770.104664021363,583.5482245096555,0.0,196.09953930589046,145.0388423510358,550.7747835238141,404.57988968697975,58.01818173597379,16.18319558747919,233.42993085509994
16,B,200000.0,110.0,4000.0,32.0,52222.0,0.0,0.0,100.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.02506,0.0,200.0,140.0,0.451595188433949,11791.601965198843,45159.5188433949,0.0,622.8574154897145,0.0,49.70929094091896,34.796503658643275,994.1858188183792,1038.367436606668,3.107955369816364,323.8162630473343,0.0,0.0,7210.050722546559,10477.209338991086,360.50253612732797,0.0,8815.818118979812,252.35177528912956,19.42897578284006,12695.831046840798,583.5482245096555,0.0,183.91759654399544,131.76378520386712,544.2204428423846,362.7449035384852,52.70791680531627,14.509796141539407,233.42993085509994
17,B,200000.0,110.0,4000.0,34.0,56354.0,0.0,0.0,102.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.02774,0.0,200.0,140.0,0.4097050381167405,11544.258859015397,40970.503811674054,0.0,626.3625263578873,0.0,45.1595188433949,31.611663190376433,903.1903768678981,1017.9678099602705,2.7806783961750696,312.6032213377482,0.0,0.0,6464.499499877307,9857.930275944062,323.2249749938654,0.0,8545.59342824929,226.25748249570574,18.756193280264892,12488.506661805619,583.5482245096555,0.0,171.8453246229152,119.54132378284233,532.5970342655899,324.54678287470836,47.81870935928841,12.981871314988334,233.42993085509994
18,B,200000.0,110.0,4000.0,36.0,60528.0,0.0,0.0,104.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.03064,0.0,200.0,140.0,0.3711540883781687,11232.607330676898,37115.408837816874,0.0,627.6681183948465,0.0,40.97050381167405,28.679352668171838,819.410076233481,991.9450618852029,2.482200493905332,300.53503366015383,0.0,0.0,5783.761487929785,9234.279677021555,289.1880743964893,0.0,8261.054639021375,202.43165207754248,18.03210201960923,12203.192554587176,583.5482245096555,0.0,159.96294432756693,108.29315464629005,518.1181109736324,289.7099448304083,43.31923659335179,11.588397793216332,233.42993085509994
19,B,200000.0,110.0,4000.0,38.0,64728.0,0.0,0.0,106.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.03378,0.0,200.0,140.0,0.33569447215942455,10864.415896967615,33569.447215942455,0.0,626.879255270727,0.0,37.11540883781687,25.98078618647181,742.3081767563374,960.9624733016842,2.2103344252833765,287.7483416378266,0.0,0.0,5162.925468164157,8611.705802217215,258.1462734082079,0.0,7963.828706187384,180.70239138574547,17.264900498269597,11851.457705034398,583.5482245096555,0.0,148.3293600810604,97.94695660316908,501.2267874706579,257.9791060302729,39.18056871230687,10.319164241210915,233.42993085509994
20,B,200000.0,110.0,4000.0,40.0,68946.0,0.0,0.0,108.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.03722,0.0,200.0,140.0,0.3030914221899346,10448.470597153617,30309.142218993464,0.0,624.7274126886891,0.0,33.56944721594245,23.49861305115972,671.3889443188491,925.7916431001473,1.963053330135287,274.35637820645445,0.0,0.0,4597.441983064133,7995.21156100422,229.87209915320665,0.0,7655.502599164153,160.91046940724462,16.461382692387268,11444.054745664691,583.5482245096555,0.0,136.9976339860332,88.43423064152137,482.33502518865754,229.1177015591769,35.37530486228517,9.164708062367076,233.42993085509994
21,B,200000.0,110.0,4000.0,42.0,73170.0,0.0,0.0,110.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.04098,0.0,200.0,140.0,0.27313059263332184,9992.48273149008,27313.059263332183,0.0,621.0343240671762,0.0,30.30914221899346,21.216399553295425,606.1828443798693,887.0879744655006,1.7384840411507638,260.49495371536125,0.0,0.0,4083.0951602950954,7389.2283803442415,204.15475801475475,0.0,7336.99529044203,142.9083306103283,15.629697222921674,10990.191599116259,583.5482245096555,0.0,126.01615665308728,79.69243619522247,461.79395606895355,202.90710475925883,31.878427676404392,8.116284190370353,233.42993085509994
22,B,200000.0,110.0,4000.0,44.0,77404.0,0.0,0.0,112.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.04512,0.0,200.0,140.0,0.24561126514643297,9505.647183697249,24561.126514643296,0.0,616.182616980774,0.0,27.313059263332185,19.11914148433253,546.2611852666437,845.6560156875858,1.5348928101634727,246.2818553774663,0.0,0.0,3615.988808551835,6797.709541092511,180.79944042759175,0.0,7009.440777992535,126.5596082993142,14.776911322647976,10498.520559260116,583.5482245096555,0.0,115.4271056962891,71.66300884788559,439.9339817511638,179.1449612732248,28.666510320182734,7.165798450928992,233.42993085509994
23,B,200000.0,110.0,4000.0,46.0,81650.0,0.0,0.0,114.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.0497,0.0,200.0,140.0,0.2203471991909406,8995.674406970149,22034.71991909406,0.0,610.343993888886,0.0,24.5611265146433,17.192788560250307,491.22253029286594,802.1663919682501,1.3506772574235786,231.86685874883858,0.0,0.0,3192.516728216599,6223.961907048626,159.62583641082995,0.0,6673.635792131463,111.73808548758095,13.912011524930314,9976.4448928619,583.5482245096555,0.0,105.26727860149269,64.29160843177439,417.03654032319486,157.64424940397106,25.717815735628097,6.305769976158842,233.42993085509994
24,B,200000.0,110.0,4000.0,48.0,85908.0,0.0,0.0,116.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.05474,0.0,200.0,140.0,0.1971709926411578,8469.282817908292,19717.099264115783,0.0,603.0902841856043,0.0,22.03471991909406,15.42430394336584,440.6943983818812,757.1834875238129,1.1843571485295812,217.37251200186287,0.0,0.0,2809.3459658406823,5670.75399136232,140.46729829203412,0.0,6330.237229927836,98.32710880442387,13.042350720111772,9430.43966254593,583.5482245096555,0.0,95.5659582206221,57.529391340276995,393.3470014826141,138.2322036445018,23.012805589428442,5.529288145780072,233.42993085509994
25,B,200000.0,110.0,4000.0,50.0,90180.0,0.0,0.0,118.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.06026,0.0,200.0,140.0,0.17593181218224935,7932.765411297623,17593.181218224934,0.0,594.0762008278085,0.0,19.71709926411578,13.801969484881047,394.34198528231565,711.2352046551845,1.0345604418296066,202.90472510716268,0.0,0.0,2463.3976301571533,5140.400663493001,123.16988150785767,0.0,5980.3564349393455,86.21891705550036,12.17428350642976,8866.748266838553,583.5482245096555,0.0,86.3462458293352,51.33234831685889,369.1028473348749,120.74868620085343,20.53387537645745,4.829947448034138,233.42993085509994
26,B,200000.0,110.0,4000.0,52.0,94450.0,0.0,0.0,120.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.06626,0.0,200.0,140.0,0.15649493594507932,7390.473350006371,15649.493594507932,0.0,582.8620937597921,0.0,17.593181218224935,12.315226852757455,351.8636243644987,664.670386424538,0.9000110473205416,188.56371629693484,0.0,0.0,2151.817870669831,4634.781485377537,107.59089353349157,0.0,5625.494491509111,75.31362547344409,11.31382297781609,8291.362625223754,583.5482245096555,0.0,77.62581215607885,45.66117100775165,344.5327136606909,105.04475827243012,18.26530103841658,4.201790330897205,233.42993085509994
27,B,200000.0,110.0,4000.0,54.0,98700.0,0.0,0.0,122.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.07268,0.0,200.0,140.0,0.13874327717500834,6846.980728586662,13874.327717500833,0.0,568.7025972244182,0.0,15.649493594507932,10.954645516155553,312.98987189015867,617.8420071111732,0.779516553268284,174.4136061107909,0.0,0.0,1871.9524161575457,4155.5023583681,93.59762080787729,0.0,5267.652177409684,65.51833456551411,10.464816366647455,7710.31807499363,583.5482245096555,0.0,69.41702166450592,40.48169652906356,319.868152310925,90.98124756491075,16.19341679878608,3.63924990259643,233.42993085509994
28,B,200000.0,110.0,4000.0,56.0,102898.0,0.0,0.0,124.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.0796,0.0,200.0,140.0,0.12256359116396756,6305.774201794967,12256.359116396756,0.0,552.1982431565332,0.0,13.874327717500833,9.712029402250584,277.48655435001666,571.0562293901603,0.671953938224007,160.52597169148467,0.0,0.0,1621.3210460380826,3703.880445591651,81.06605230190414,0.0,4909.655667281653,56.746236611332904,9.631558301489079,7130.027355748459,583.5482245096555,0.0,61.72888616443871,35.76088300663029,295.357102119149,78.42708066872109,14.305005305378844,3.1370832267488438,233.42993085509994
29,B,200000.0,110.0,4000.0,58.0,107016.0,0.0,0.0,126.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.08714,0.0,200.0,140.0,0.10784561585719721,5770.603213286909,10784.56158571972,0.0,534.0095667014066,0.0,12.256359116396757,8.57945138147773,245.12718232793512,524.6506108801261,0.5762685045889997,146.95129453377382,0.0,0.0,1397.5878713555887,3280.979434025157,69.87939356777945,0.0,4553.843650816387,48.915575497445616,8.817077672026429,6556.03018255118,583.5482245096555,0.0,54.56648330952719,31.466558827308887,271.2128621752496,67.25915859009109,12.587197326285606,2.690366343603644,233.42993085509994
30,B,200000.0,110.0,4000.0,60.0,111028.0,0.0,0.0,128.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.09544,0.0,200.0,140.0,0.09448328522301243,5245.145095870312,9448.328522301243,0.0,514.639278870545,0.0,10.784561585719722,7.549193110003804,215.6912317143944,478.9553214957157,0.49147362891536256,133.7458189614617,0.0,0.0,1198.55911658876,2887.568000506037,59.927955829438,0.0,4201.987830147636,41.9495690806066,8.024749137687703,5992.874238974959,583.5482245096555,0.0,47.93206496988186,27.567776668864134,247.60926863974518,57.36232760740913,11.02761336828524,2.294493104296365,233.42993085509994
31,B,200000.0,110.0,4000.0,62.0,114928.0,0.0,0.0,130.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.10462,0.0,200.0,140.0,0.08237759540715692,4733.746142476865,8237.759540715691,0.0,494.242065001578,0.0,9.448328522301242,6.61382996561087,188.96657044602486,434.35100016441487,0.4166492888489646,120.96506040531835,0.0,0.0,1022.1826002693402,2524.115399030563,51.10913001346701,0.0,3855.428064482996,35.77639100942691,7.257903624319101,5444.246384267112,583.5482245096555,0.0,41.824598430989425,24.035649769610586,224.68603184900903,48.629207343420255,9.614698199951018,1.9451682937368102,233.42993085509994
32,B,200000.0,110.0,4000.0,64.0,118720.0,0.0,0.0,132.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.11474,0.0,200.0,140.0,0.07143946533795645,4240.646662461095,7143.946533795644,0.0,472.6002648508592,0.0,8.237759540715691,5.766431678500984,164.75519081431383,391.1947250695068,0.35093766499576634,108.67911406875399,0.0,0.0,866.544671016248,2190.7290148273705,43.3272335508124,0.0,3515.403122060738,30.329063485568682,6.520746844125239,4913.243762908242,583.5482245096555,0.0,36.239678743909906,20.84418657894178,202.55979050013357,40.959677437206054,8.338054727082241,1.6383870974882422,233.42993085509994
33,B,200000.0,110.0,4000.0,66.0,122418.0,0.0,0.0,134.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.12588,0.0,200.0,140.0,0.061587620158418635,3769.7166422766463,6158.762015841863,0.0,449.63999483709784,0.0,7.143946533795645,5.000762573656951,142.8789306759129,349.8190587096781,0.2935357062576405,96.9576423566745,0.0,0.0,729.8610594100116,1887.1634503509588,36.49305297050058,0.0,3183.4189820923084,25.545137079350404,5.81745854140047,4402.7595630831065,583.5482245096555,0.0,31.168519049541064,17.96967319761013,181.3397513860627,34.26000980761205,7.1881969575549105,1.370400392304482,233.42993085509994
34,B,200000.0,110.0,4000.0,68.0,126046.0,0.0,0.0,136.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.13804,0.0,200.0,140.0,0.05274989520587781,3324.4566455600375,5274.989520587781,0.0,425.0777543334054,0.0,6.158762015841863,4.311133411089305,123.17524031683728,310.5149268195214,0.24368951434952751,85.86422827246409,0.0,0.0,610.4614138834627,1612.830929655319,30.523070694173132,0.0,2861.1157465389033,21.366149485921195,5.151853696347845,3915.374482490854,583.5482245096555,0.0,26.59780127012224,15.391053845230193,161.1231930952304,28.44221324236162,6.1567021952609124,1.1376885296944648,233.42993085509994
35,B,200000.0,110.0,4000.0,70.0,129616.0,0.0,0.0,138.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.1512,0.0,200.0,140.0,0.044861042878048374,2907.354466840559,4486.104287804837,0.0,398.78920775643627,0.0,5.2749895205877815,3.692492664411447,105.49979041175563,273.48921668020233,0.2006871997176308,75.45661509619998,0.0,0.0,506.77762050929044,1366.8292400220105,25.33888102546452,0.0,2550.4826220670543,17.737216717825167,4.527396905771999,3453.610339323064,583.5482245096555,0.0,22.509859624579285,13.089290960568327,142.00570590199283,23.423199576795174,5.235955068555253,0.9369279830718069,233.42993085509994
36,B,200000.0,110.0,4000.0,72.0,133126.0,0.0,0.0,140.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.16538,0.0,200.0,140.0,0.03785936458306555,2520.032884742592,3785.936458306555,0.0,370.955963558582,0.0,4.486104287804837,3.1402730014633864,89.72208575609675,238.88684776732273,0.16385364482828765,65.7734666260794,0.0,0.0,417.32894330143625,1148.0131929426886,20.86644716507181,0.0,2253.7127191933005,14.60651301555027,3.946407997564764,3019.8699290151753,583.5482245096555,0.0,18.882857103790457,11.046382491755816,124.07862549928018,19.12417249131173,4.418754428421505,0.7649668996524692,233.42993085509994
37,B,200000.0,110.0,4000.0,74.0,136558.0,0.0,0.0,142.0,200000.0,0.16,0.12,0.0,0.08,0.0,0.1,0.07,0.04,0.001,0.12,0.0,0.18048,0.0,200.0,140.0,0.031687500681242535,2163.590859014559,3168.7500681242536,0.0,341.6429059975835,0.0,3.785936458306555,2.650155520814588,75.7187291661311,206.7999643493706,0.13254842603835362,56.83674967397299,0.0,0.0,340.71113184715307,955.0468728930733,17.035556592357654,0.0,1972.9052644024503,11.92488961465036,3.410204980438379,2616.2014516553786,583.5482245096555,0.0,15.691763390377313,9.24559238084379,107.41936355369555,15.470384962542692,3.6984055464966885,0.6188153985017076,233.42993085509994
